"Visi-Trak Shot Profile",1,#2006-01-20 12:36:57#,9		// Misc header info
1						// Time sample period (msec) after end of shot
20						// Samples per unit length before end of shot
"Vlv Sig","Volts"					// Analog Ch. 3 description, units (if req'd)
"FSht Sig","Volts"					// Analog Ch. 4 description, units
475						// Number of position based samples
2.288853,-422.4629,-417.4107,0,0,0			// Sample VEL, ANLG1, ANLG2, ANLG3, ANLG4, TIME
23.87015,1125.733,1803.833,7.46582,4.882813E-03,1262.092
25.68933,1109.379,1807.103,7.468262,4.882813E-03,1264.186
25.29511,1123.552,1819.092,7.468262,2.441406E-03,1266.133
24.4938,1114.83,1810.372,7.463379,0,1268.109
23.82087,1126.823,1809.283,7.46582,0,1270.151
24.26399,1120.281,1815.822,7.46582,0,1272.25
24.18965,1112.649,1791.844,7.46582,0,1274.31
25.50587,1114.83,1728.629,7.468262,2.441406E-03,1276.377
25.30364,1114.83,1801.653,7.468262,4.882813E-03,1278.338
25.62351,1118.101,1818.002,7.46582,7.324219E-03,1280.314
24.96671,1132.274,1824.541,7.468262,2.441406E-03,1282.265
24.86325,1123.552,1818.002,7.46582,0,1284.268
23.87395,1125.733,1812.552,7.468262,.9985352,1286.279
25.35497,1125.733,1808.193,7.46582,3.703613,1288.373
24.86737,1125.733,1804.923,7.46582,3.764648,1290.345
25.37642,1114.83,1810.372,7.46582,3.76709,1292.356
25.00834,1135.545,1823.451,7.468262,3.76709,1294.326
24.42997,1115.92,1819.092,7.468262,3.876953,1296.325
23.67424,1119.191,1824.541,7.468262,3.747559,1298.372
24.11576,1129.004,1796.204,7.468262,3.76709,1300.484
24.47781,1119.191,1791.844,7.468262,3.769531,1302.557
24.44191,1119.191,1796.204,7.468262,3.769531,1304.6
24.9584,1121.372,1785.304,7.46582,3.769531,1306.646
24.96256,1107.198,1806.013,7.30957,3.769531,1308.649
25.1088,1115.92,1788.574,7.478027,3.769531,1310.652
24.09639,1108.288,1796.204,7.468262,3.76709,1312.643
25.35497,1093.024,1791.844,7.468262,3.76709,1314.718
25.64541,1101.747,1797.294,7.46582,3.76709,1316.69
25.61038,1106.108,1797.294,7.46582,3.76709,1318.64
24.8715,1118.101,1807.103,7.468262,3.769531,1320.593
25.15512,1129.004,1816.912,7.463379,3.769531,1322.603
24.14293,1117.01,1795.114,7.468262,3.769531,1324.591
24.92522,1114.83,1806.013,7.46582,3.774414,1326.662
24.35856,1123.552,1728.629,7.46582,3.769531,1328.668
25.75992,1076.67,1467.05,7.468262,3.774414,1330.72
38.97116,1034.149,1258.876,7.473145,3.771973,1332.661
55.76208,1000.351,1108.468,7.468262,3.76709,1333.944
65.38797,981.8159,1011.466,7.468262,3.764648,1334.841
76.72634,966.552,963.5097,7.46582,3.762207,1335.605
88.2353,958.9201,951.5206,7.468262,3.769531,1336.257
97.97518,955.6492,976.5886,7.46582,3.771973,1336.824
106.0071,976.3646,965.6895,7.46582,3.769531,1337.334
110.6195,979.6354,1003.836,7.470703,3.769531,1337.806
114.6789,983.9965,1041.984,7.46582,3.88916,1338.258
117.2791,988.3576,1080.13,7.46582,3.710938,1338.694
120.2887,980.7256,1126.997,7.468262,3.771973,1339.12
125.7334,1015.615,1159.694,7.468262,3.771973,1339.536
130.5483,1000.351,1213.1,7.597656,3.771973,1339.934
133.2149,1018.885,1254.517,7.502441,3.769531,1340.317
134.5291,1023.247,1288.304,7.473145,3.774414,1340.692
139.2758,1023.247,1334.08,7.463379,3.771973,1341.064
145.2081,1038.51,1371.137,7.463379,3.769531,1341.423
143.2665,1043.962,1423.453,7.480469,3.76709,1341.767
135.9928,1048.323,1468.14,7.373047,3.769531,1342.116
135.0135,1051.594,1493.208,7.458496,3.771973,1342.484
140.3181,1047.233,1528.085,7.458496,3.76709,1342.854
142.1801,1064.677,1567.322,7.468262,3.769531,1343.21
133.0967,1082.122,1597.839,7.46582,3.764648,1343.562
123.6603,1047.233,1618.548,7.468262,3.781738,1343.938
122.9508,1069.038,1626.177,7.468262,3.76709,1344.342
127.9864,1015.615,1634.896,7.468262,3.762207,1344.749
126.6892,1059.226,1629.447,7.468262,3.71582,1345.139
119.9041,1062.497,1628.357,7.46582,3.71582,1345.534
120.5788,1063.587,1622.907,7.412109,3.769531,1345.951
132.3919,1051.594,1619.638,7.463379,3.771973,1346.366
138.1216,1055.955,1620.728,7.385254,3.769531,1346.743
132.0423,1050.504,1621.818,7.470703,3.764648,1347.105
126.1564,1051.594,1620.728,7.390137,3.76709,1347.484
131.5789,1049.413,1617.458,7.431641,3.76709,1347.88
137.4885,1060.316,1596.749,7.468262,3.76709,1348.26
133.6898,1010.163,1595.66,7.468262,3.759766,1348.624
125.1043,1021.066,1594.57,7.468262,3.769531,1348.998
126.4755,1036.33,1595.66,7.580566,3.769531,1349.398
135.8696,1038.51,1600.019,7.468262,3.769531,1349.793
140.5811,1042.872,1573.861,7.414551,3.76709,1350.161
136.7366,1043.962,1578.221,7.414551,3.76709,1350.517
133.3333,1026.517,1581.491,7.475586,3.771973,1350.883
138.1216,1025.427,1580.401,7.438965,3.76709,1351.258
143.4034,1029.788,1584.76,7.453613,3.769531,1351.62
